start	end	text
0	9520	Imaginemos por un momento que el software de un semáforo inteligente, de esos modernos, decide borrar un solo segundo de su memoria.
10120	16220	Y como resultado directo de ese pequeño olvido, un peatón se queda esperando en la acera para siempre.
16920	19720	¡Wow! ¡Qué imagen tan frustrante!
19720	38160	O pensamos en un maestro internacional de ajedrez, o sea, alguien capaz de anticipar, no sé, 20 movimientos, y de repente pierde absolutamente todas sus habilidades y juega como un principiante solo porque alguien movió una sola pieza, digamos un centímetro fuera de su lugar habitual.
38920	41320	Sí, es un colapso total del sistema.
41320	50320	Exacto. Por lo general, cuando intentamos entender sistemas complejos, ya sea en la tecnología o en la propia mente humana, buscamos una fotografía, ¿verdad?
50740	58460	Queremos, pues, una imagen estática. Si algo se rompe, vamos y buscamos la pieza exacta que falló en ese instante preciso.
58460	69700	Y a ver, es una tendencia muy humana. Nos resulta profundamente reconfortante poder señalar un sistema, detenerlo en el tiempo y decir, ah, este es su estado actual.
69700	71960	Nos da una falsa ilusión de control.
72500	82540	Totalmente. Pero al adentrarnos en los documentos que tenemos hoy sobre la mesa para esta exploración, esa cámara fotográfica se hace añistas por completo.
83380	96160	Hoy vamos a analizar por qué nuestra obsesión con capturar el presente, esa visión estática del mundo, no solo es limitante, sino que literalmente está rompiendo nuestros sistemas más críticos.
96540	99080	Es un tema denso, pero fascinante.
99080	115400	Lo es. Estoy asombrada con este material. La misión de esta inmersión profunda es presentar un análisis a fondo de un conjunto de seis documentos técnicos, que la verdad son monumentales, escritos por el investigador conocido como flicción.
115660	117560	Ajá, el famoso flicción.
117560	133200	Radical. O sea, dejar de ver el mundo como una serie de estados desconectados, como fotografías, y empezar a entenderlo a través de historias y continuaciones. Básicamente ver procesos fluidos y futuros posibles.
133200	143220	¿Y el verdadero desafío intelectual de esta exploración? Digo, para nosotros hoy, es que vamos a conectar puntos que a simple vista parecen operar en universos paralelos.
143440	144540	Sí, de locos.
144860	153380	Empezaremos viendo cómo se construyen los lenguajes de programación modernos. Luego pasaremos a la psicología cognitiva de cómo los humanos ganamos experiencia.
153380	161000	Eh, rozaremos la crisis de la ciencia y la geometría matemática, y terminaremos explicando la biomecánica de cómo camina un robot.
161340	162720	Nada más y nada menos.
162940	171860	Exacto. Y lo increíble es que todo, absolutamente todo, está regido por la misma falla en nuestra forma de pensar y la misma solución matemática.
172240	180240	Ok, vamos a desempacar esto, empezando por el origen de esta frustración, que, según los textos, nace en el mundo de la programación.
180780	181300	Así es.
181300	187020	El autor plantea un escenario con el que, digamos, cualquier ingeniero de software ha lidiado alguna vez.
187500	195720	Abrir un archivo de código masivo en un lenguaje como C++ a Swift, y sentir que literalmente te aplasta el peso de la historia.
196340	199340	E introduce un concepto llamado gravedad de proveedor.
199780	201820	Ese término me parece brillante, la verdad.
202180	209980	Sí. Entonces, ¿cómo funciona esta gravedad y por qué convierte el acto de programar en, pues, un ejercicio de arqueología?
209980	219420	Bueno, y lo fascinante aquí es cómo redefine el concepto mismo de complejidad. En la ingeniería tradicional solemos dividir los problemas en dos.
219640	222400	Ajá. La esencial y la accidental, ¿no?
222400	233560	Exacto. La complejidad esencial, que es lo difícil que es el problema en sí que intentas resolver. Y la complejidad accidental, que es cuando tus herramientas son torpes.
233560	239260	Pero aquí, Flyxion introduce una tercera dimensión, que es la complejidad histórica.
239660	240980	Que es la que nadie menciona.
241300	251600	Claro. Lenguajes como C++ o Swift operan bajo una gravedad masiva dictada por un proveedor gigantesco, digamos, Apple, o un comité corporativo o internacional.
252440	256840	En esos ecosistemas de código, el mayor temor de todos es romper el pasado.
256840	259180	O sea, la compatibilidad hacia atrás.
259300	265900	Sí. Nunca, bajo ninguna circunstancia, quieren que un código escrito, no sé, hace 10 años, deje de funcionar hoy.
265960	272760	Lo cual, a ver, suena muy noble en teoría. Pero en la práctica significa que nunca puedes limpiar la casa.
